ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
8,984.2,...,985.6,2016/6/8 00:08,981.8,2016/6/8 16:45,26.6,30.9,2016/6/8 11:14,23.1,2016/6/8 02:39,...,81,61,2016/6/8 11:25,1.0,207,7.4,15,2016/6/8 14:00,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
9,984.4,...,985.6,2016/6/9 07:43,982.9,2016/6/9 13:43,26.3,30.4,2016/6/9 09:53,24.1,2016/6/9 05:33,...,84,66,2016/6/9 09:26,0.7,57,6.7,4,2016/6/9 13:10,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,985.2,...,986.3,2016/6/10 07:32,984.4,2016/6/10 13:55,25.7,29.3,2016/6/10 12:42,23.5,2016/6/10 05:04,...,86,70,2016/6/10 10:57,0.6,173,6.8,12,2016/6/10 14:11,3.5,...,...,...,...,...,...,...,...,...,...,...,...,...
11,984.0,...,985,2016/6/12 00:00,982.6,2016/6/11 15:11,25.3,28.4,2016/6/11 09:22,23.5,2016/6/11 02:44,...,86,68,2016/6/11 19:25,1.5,224,14.8,231,2016/6/11 16:05,3.5,...,...,...,...,...,...,...,...,...,...,...,...,...
12,982.1,...,984.6,2016/6/12 00:02,979.7,2016/6/12 23:58,26.8,31,2016/6/12 10:58,24.1,2016/6/12 03:54,...,78,60,2016/6/12 23:45,2.8,220,19.2,222,2016/6/12 17:50,1.0,...,...,...,...,...,...,...,...,...,...,...,...,...
13,980.8,...,...,...,...,...,27.4,...,...,...,...,...,73,...,...,4.2,228,...,...,...,30.5,...,...,...,...,...,...,...,...,...,...,...,...,...
14,981.9,...,...,...,...,...,23.9,...,...,...,...,...,91,...,...,0.8,208,...,...,...,68.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,981.8,...,...,...,...,...,28.1,...,...,...,...,...,77,...,...,2.6,224,...,...,...,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
16,982.7,...,985.1,2016/6/16 22:18,981,2016/6/16 01:06,29.4,33.1,2016/6/16 12:42,24.7,2016/6/16 02:03,...,70,58,2016/6/16 10:00,3.4,227,13.1,225,2016/6/16 13:10,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
17,986.6,...,989.9,2016/6/17 21:21,983.9,2016/6/17 01:25,28.0,33,2016/6/17 13:00,23.9,2016/6/17 23:26,...,78,59,2016/6/17 10:29,1.3,207,7.9,233,2016/6/17 16:28,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
18,989.1,...,990.9,2016/6/18 21:25,987.5,2016/6/18 04:29,27.4,32.8,2016/6/18 12:01,23.8,2016/6/18 02:15,...,80,58,2016/6/18 11:34,1.1,209,7.1,229,2016/6/18 14:10,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
19,988.6,...,990,2016/6/19 08:07,986.9,2016/6/19 15:44,27.7,32.9,2016/6/19 12:07,23.4,2016/6/19 03:51,...,78,56,2016/6/19 11:54,0.8,5,5.6,36,2016/6/19 15:13,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,987.0,...,987.9,2016/6/21 00:00,985.6,2016/6/20 14:46,27.7,32.7,2016/6/20 10:38,25,2016/6/20 03:20,...,78,61,2016/6/20 10:30,0.8,185,6.4,147,2016/6/20 15:47,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
21,986.8,...,988.1,2016/6/21 09:51,985.9,2016/6/21 18:05,28.3,33.4,2016/6/21 12:50,24.1,2016/6/21 04:56,...,75,56,2016/6/21 11:00,1.5,212,7.9,218,2016/6/21 14:13,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
22,986.2,...,987.5,2016/6/22 07:37,984.7,2016/6/22 16:54,29.2,33.8,2016/6/22 12:20,24.7,2016/6/22 04:42,...,75,59,2016/6/22 11:56,1.8,227,8.7,224,2016/6/22 15:29,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
23,985.5,...,987.1,2016/6/23 07:54,984.4,2016/6/23 16:03,29.0,33.6,2016/6/23 14:09,25.3,2016/6/23 02:44,...,77,59,2016/6/23 14:15,1.3,206,7.3,238,2016/6/23 13:38,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
24,985.4,...,986.9,2016/6/24 22:14,984.1,2016/6/24 14:30,28.4,33.8,2016/6/24 12:49,25.9,2016/6/24 22:41,...,76,60,2016/6/24 13:34,1.3,212,7.6,225,2016/6/24 14:09,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
25,986.3,...,988.8,2016/6/25 23:01,984.5,2016/6/25 05:11,29.0,33.6,2016/6/25 12:02,25,2016/6/25 04:22,...,75,60,2016/6/25 12:03,1.4,215,9.3,230,2016/6/25 14:09,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
26,987.1,...,988.2,2016/6/26 00:02,985.5,2016/6/26 15:50,29.0,33.1,2016/6/26 13:10,26.5,2016/6/26 03:09,...,77,61,2016/6/26 13:08,0.6,206,5.3,2,2016/6/26 14:59,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,986.3,...,988,2016/6/27 22:08,984.6,2016/6/27 14:28,29.1,34.6,2016/6/27 10:08,24.9,2016/6/27 05:32,...,74,53,2016/6/27 10:43,0.6,33,4.8,11,2016/6/27 14:14,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
28,988.0,...,990.7,2016/6/28 23:05,985.4,2016/6/28 04:22,27.6,34.1,2016/6/28 13:26,23.8,2016/6/28 16:23,...,80,55,2016/6/28 12:24,1.2,206,10.3,135,2016/6/28 15:34,25.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,989.8,...,992.8,2016/6/29 23:02,987.9,2016/6/29 16:06,27.7,34.1,2016/6/29 11:28,23.1,2016/6/29 23:26,...,82,60,2016/6/29 11:32,1.2,212,6.3,17,2016/6/29 11:47,8.5,...,...,...,...,...,...,...,...,...,...,...,...,...
30,989.4,...,992,2016/7/1 00:00,987.3,2016/6/30 17:04,27.5,32.3,2016/6/30 13:32,23.4,2016/6/30 05:36,...,79,62,2016/6/30 13:26,0.7,208,4.2,243,2016/6/30 13:20,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
2,989.3,...,990.2,2017/5/2 11:45,988.7,2017/5/2 15:55,23.9,27.9,2017/5/2 11:42,22.1,2017/5/2 20:32,...,79,59,2017/5/2 11:44,0.5,332,4.4,14,2017/5/2 13:12,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
3,989.5,...,991.2,2017/5/3 08:24,987.8,2017/5/3 15:32,24.2,29.3,2017/5/3 12:32,21.6,2017/5/3 23:47,...,85,64,2017/5/3 12:33,0.6,5,6.8,21,2017/5/3 14:09,1.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,988.9,...,990.4,2017/5/4 21:56,987.7,2017/5/4 01:55,24.5,28.7,2017/5/4 11:48,20.8,2017/5/4 03:55,...,84,70,2017/5/4 12:21,0.7,174,5.1,210,2017/5/4 17:18,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,990.8,...,993.2,2017/5/5 22:39,988.8,2017/5/5 02:58,25.2,28.8,2017/5/5 07:57,22.5,2017/5/5 01:42,...,84,67,2017/5/5 08:12,0.6,335,6,12,2017/5/5 13:45,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
6,992.6,...,993.9,2017/5/6 09:44,991.5,2017/5/6 02:17,22.8,27.1,2017/5/6 10:16,20.6,2017/5/6 20:59,...,88,77,2017/5/6 10:21,1.7,62,8.2,43,2017/5/6 22:11,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,991.7,...,993.3,2017/5/7 00:09,989.4,2017/5/7 16:38,22.6,25.9,2017/5/7 13:33,20.3,2017/5/7 23:59,...,83,73,2017/5/7 12:26,2.4,48,8.3,34,2017/5/7 14:21,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,988.5,...,991,2017/5/8 00:13,986.2,2017/5/8 16:45,24.8,29.5,2017/5/8 12:00,19.9,2017/5/8 04:53,...,80,63,2017/5/8 12:01,1.2,233,7.5,220,2017/5/8 12:02,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,988.7,...,991,2017/5/9 22:10,985.7,2017/5/9 03:14,23.6,26,2017/5/9 15:43,21.8,2017/5/9 04:54,...,88,78,2017/5/9 15:52,0.6,259,5.3,213,2017/5/9 06:54,2.5,...,...,...,...,...,...,...,...,...,...,...,...,...
10,990.8,...,992.2,2017/5/10 21:39,989.3,2017/5/10 16:31,26.2,31.6,2017/5/10 11:45,19.8,2017/5/10 05:02,...,76,52,2017/5/10 11:42,0.5,36,4.7,22,2017/5/10 13:37,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
11,990.8,...,992.2,2017/5/11 07:26,989.5,2017/5/11 16:19,26.8,31.6,2017/5/11 11:04,23.1,2017/5/11 04:25,...,76,50,2017/5/11 15:27,0.6,81,5.2,239,2017/5/11 12:41,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
12,987.1,...,989.9,2017/5/13 00:00,985.2,2017/5/12 15:59,25.9,30.5,2017/5/12 13:01,23,2017/5/12 01:56,...,82,66,2017/5/12 13:06,0.9,207,7,214,2017/5/12 16:16,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
13,986.3,...,988.7,2017/5/13 22:32,984.1,2017/5/13 04:18,24.1,26.2,2017/5/13 00:26,22.3,2017/5/13 23:57,...,90,85,2017/5/13 04:45,0.9,8,7.7,230,2017/5/13 05:10,3.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,987.6,...,989.4,2017/5/14 09:44,985.9,2017/5/14 16:38,24.5,29.1,2017/5/14 12:40,21.6,2017/5/14 05:26,...,84,65,2017/5/14 12:44,0.8,6,7.4,20,2017/5/14 15:26,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,986.9,...,988.2,2017/5/15 06:31,984.8,2017/5/15 14:10,24.3,30.5,2017/5/15 10:41,19.8,2017/5/15 23:29,...,84,61,2017/5/15 10:42,1.1,3,8.3,19,2017/5/15 19:43,11.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,985.5,...,987,2017/5/16 00:19,984.1,2017/5/16 13:55,19.3,20.5,2017/5/16 10:49,18.3,2017/5/16 19:53,...,96,94,2017/5/16 03:56,1.4,49,7.6,21,2017/5/16 11:21,46.5,...,...,...,...,...,...,...,...,...,...,...,...,...
17,986.4,...,988.5,2017/5/17 22:26,983.9,2017/5/17 02:58,21.8,25.9,2017/5/17 12:46,18.8,2017/5/17 00:06,...,82,67,2017/5/17 12:48,3.2,53,10.3,99,2017/5/17 15:05,2.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,988.5,...,989.9,2017/5/18 21:43,987.3,2017/5/18 02:56,24.3,28.7,2017/5/18 10:49,21.1,2017/5/18 01:15,...,73,55,2017/5/18 10:50,2.9,57,9.5,88,2017/5/18 17:06,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
19,988.3,...,989.8,2017/5/19 08:57,986.9,2017/5/19 15:35,23.1,26.5,2017/5/19 13:25,20.2,2017/5/19 23:58,...,84,72,2017/5/19 13:07,0.9,46,5,100,2017/5/19 09:30,4.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,985.6,...,987.6,2017/5/21 00:00,983.9,2017/5/20 17:55,22.7,27.2,2017/5/20 12:05,20.2,2017/5/20 01:55,...,88,72,2017/5/20 12:27,0.4,51,4.5,78,2017/5/20 16:05,3.0,...,...,...,...,...,...,...,...,...,...,...,...,...
21,984.5,...,985.4,2017/5/21 22:20,983.3,2017/5/21 16:37,23.6,27.6,2017/5/21 11:43,20.6,2017/5/21 02:38,...,85,74,2017/5/21 09:57,2.6,40,10.3,75,2017/5/21 19:50,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
22,985.2,...,986.5,2017/5/22 22:14,983.8,2017/5/22 02:28,24.7,28.7,2017/5/22 14:39,21.4,2017/5/22 04:08,...,84,70,2017/5/22 14:55,0.9,26,7.1,26,2017/5/22 15:36,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
23,984.9,...,986.6,2017/5/23 09:28,983.1,2017/5/23 17:25,25.8,28.3,2017/5/23 15:56,23,2017/5/23 02:07,...,83,72,2017/5/23 15:58,1.1,232,6,220,2017/5/23 13:52,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
24,983.5,...,986.5,2017/5/24 21:55,981.7,2017/5/24 15:37,25.2,29.3,2017/5/24 11:48,20.5,2017/5/24 23:07,...,86,70,2017/5/24 13:09,1.8,21,9.6,15,2017/5/24 17:55,23.0,...,...,...,...,...,...,...,...,...,...,...,...,...
25,986,...,988.3,2017/5/25 21:50,984.2,2017/5/25 02:47,20.4,22.2,2017/5/25 14:50,18.7,2017/5/25 20:54,...,93,85,2017/5/25 14:57,1.8,46,7.1,86,2017/5/25 01:26,4.0,...,...,...,...,...,...,...,...,...,...,...,...,...
26,986.9,...,988.3,2017/5/26 21:16,985.7,2017/5/26 03:25,21.5,23.4,2017/5/26 11:51,19.6,2017/5/27 00:00,...,78,71,2017/5/26 12:19,2.5,47,8.5,105,2017/5/26 15:58,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,986.5,...,988.3,2017/5/27 13:10,985.1,2017/5/27 02:59,20.7,23.3,2017/5/27 08:03,19.1,2017/5/27 16:13,...,85,71,2017/5/27 04:01,2.5,56,9,80,2017/5/27 15:50,23.0,...,...,...,...,...,...,...,...,...,...,...,...,...
28,985.8,...,986.8,2017/5/28 22:21,984.1,2017/5/28 01:55,22.8,27.3,2017/5/28 10:23,19.6,2017/5/28 01:12,...,84,70,2017/5/28 10:24,2.2,65,9.6,57,2017/5/28 13:28,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,986.2,...,988,2017/5/29 07:58,984.5,2017/5/29 16:34,25.3,29.3,2017/5/29 13:45,21.5,2017/5/29 00:30,...,81,67,2017/5/29 14:21,2.1,88,9,47,2017/5/29 17:14,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
30,986,...,987.4,2017/5/30 06:55,984.2,2017/5/30 23:59,25.8,30.7,2017/5/30 09:22,23.4,2017/5/30 03:33,...,84,67,2017/5/30 09:22,0.8,232,5.1,223,2017/5/30 13:19,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
31,982.2,...,984.5,2017/5/31 08:15,979.9,2017/5/31 16:33,26.7,31.6,2017/5/31 13:38,24.3,2017/5/31 03:38,...,82,59,2017/5/31 13:20,2,237,11,237,2017/5/31 14:25,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,979.0,...,981.0,2017/6/1 07:08,976.7,2017/6/1 15:58,28.0,31.8,2017/6/1 12:55,24.8,2017/6/1 04:50,...,73,52,2017/6/1 13:23,3.8,229,16.2,203,2017/6/1 14:11,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
2,979.1,...,982.9,2017/6/2 22:17,976.2,2017/6/2 03:40,24.8,28.4,2017/6/2 09:02,22.7,2017/6/2 23:06,...,91,77,2017/6/2 00:03,3.0,228,16.8,246,2017/6/2 11:02,88.5,...,...,...,...,...,...,...,...,...,...,...,...,...
3,981.3,...,982.9,2017/6/3 09:13,980.1,2017/6/3 15:22,23.3,24.7,2017/6/3 10:04,22.7,2017/6/3 20:29,...,97,95,2017/6/3 12:11,0.6,13,6.4,106,2017/6/3 13:57,98.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,983.1,...,986.0,2017/6/4 22:17,980.8,2017/6/4 03:25,24.6,27.7,2017/6/4 10:36,22.8,2017/6/4 00:50,...,94,85,2017/6/4 10:32,0.6,235,5.8,206,2017/6/4 09:21,15.5,...,...,...,...,...,...,...,...,...,...,...,...,...
5,985.8,...,988.0,2017/6/5 23:21,984.4,2017/6/5 03:15,25.5,28.3,2017/6/5 12:21,23.7,2017/6/5 00:59,...,91,78,2017/6/5 12:35,0.4,14,5.2,212,2017/6/5 13:32,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
6,987.4,...,988.4,2017/6/6 21:21,986.0,2017/6/6 16:18,27.6,31.8,2017/6/6 11:50,24.0,2017/6/6 03:43,...,85,67,2017/6/6 10:31,1.0,234,6.8,211,2017/6/6 15:50,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,987.7,...,989.4,2017/6/7 22:03,986.0,2017/6/7 14:28,28.2,32.9,2017/6/7 12:45,24.1,2017/6/7 04:29,...,79,58,2017/6/7 14:59,1.1,240,6.8,242,2017/6/7 14:18,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,988.1,...,989.2,2017/6/8 21:59,986.5,2017/6/8 17:01,27.4,31.9,2017/6/8 09:53,24.1,2017/6/8 04:13,...,82,63,2017/6/8 09:52,0.6,339,6.4,12,2017/6/8 13:57,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,987.3,...,988.4,2017/6/10 00:00,986.0,2017/6/9 16:53,27.6,31.9,2017/6/9 10:45,24.0,2017/6/9 03:49,...,80,63,2017/6/9 10:08,1.0,223,5.5,203,2017/6/9 09:30,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,986.1,...,987.7,2017/6/10 00:01,984.7,2017/6/10 17:46,28.2,32.4,2017/6/10 12:37,23.9,2017/6/10 05:03,...,79,62,2017/6/10 11:28,1.4,226,8.4,228,2017/6/10 17:10,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,985.2,...,986.9,2017/6/11 22:30,983.9,2017/6/11 04:23,27.5,32.3,2017/6/11 11:34,23.9,2017/6/11 23:40,...,83,64,2017/6/11 07:25,0.9,205,6.4,236,2017/6/11 10:28,7.0,...,...,...,...,...,...,...,...,...,...,...,...,...
12,986.0,...,987.9,2017/6/12 23:15,984.2,2017/6/12 15:39,26.7,32.2,2017/6/12 11:53,23.5,2017/6/12 05:10,...,85,67,2017/6/12 11:52,0.8,59,8.5,110,2017/6/12 17:48,1.0,...,...,...,...,...,...,...,...,...,...,...,...,...
13,985.8,...,987.4,2017/6/13 00:18,984.2,2017/6/13 15:39,27.8,32.9,2017/6/13 13:31,23.8,2017/6/13 03:07,...,78,60,2017/6/13 10:21,1.4,79,9.3,205,2017/6/13 15:54,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,985.0,...,987.2,2017/6/14 22:10,982.2,2017/6/14 05:16,23.7,26.1,2017/6/14 00:15,21.7,2017/6/14 23:33,...,93,81,2017/6/14 06:04,1.7,229,12.8,211,2017/6/14 08:12,75.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,985.9,...,987.0,2017/6/15 09:42,984.5,2017/6/15 17:07,21.3,21.8,2017/6/15 16:26,20.9,2017/6/15 08:58,...,97,97,2017/6/15 04:57,1.2,43,6.0,21,2017/6/15 00:08,69.5,...,...,...,...,...,...,...,...,...,...,...,...,...
16,983.0,...,985.2,2017/6/17 00:00,981.3,2017/6/16 16:12,23.3,25.3,2017/6/16 20:53,21.3,2017/6/16 00:13,...,94,78,2017/6/16 20:52,1.2,226,11.6,229,2017/6/16 16:24,26.5,...,...,...,...,...,...,...,...,...,...,...,...,...
17,982.4,...,985.4,2017/6/17 21:50,980.3,2017/6/17 05:16,22.6,24.8,2017/6/17 12:33,20.9,2017/6/17 19:43,...,96,94,2017/6/17 12:44,1.1,4,8.4,99,2017/6/17 19:35,69.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,983.5,...,985.1,2017/6/18 22:26,982.1,2017/6/18 13:55,22.7,26.0,2017/6/18 13:13,21.3,2017/6/18 03:42,...,95,88,2017/6/18 13:17,0.7,69,8.6,219,2017/6/18 17:14,22.5,...,...,...,...,...,...,...,...,...,...,...,...,...
19,983.2,...,984.6,2017/6/19 10:35,981.3,2017/6/19 15:39,24.6,28.6,2017/6/19 14:04,22.0,2017/6/19 00:14,...,88,70,2017/6/19 14:36,1.0,163,8.9,229,2017/6/19 14:03,3.5,...,...,...,...,...,...,...,...,...,...,...,...,...
20,981.7,...,983.5,2017/6/20 22:11,980.0,2017/6/20 16:08,27.1,31.5,2017/6/20 13:55,22.5,2017/6/20 05:23,...,71,51,2017/6/20 12:34,2.5,216,14.2,189,2017/6/20 13:29,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
21,983.6,...,986.4,2017/6/21 22:36,982.0,2017/6/21 02:31,27.2,30.9,2017/6/21 12:40,24.0,2017/6/21 04:47,...,79,63,2017/6/21 11:39,1.3,207,8.4,231,2017/6/21 18:14,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
22,985.7,...,987.3,2017/6/22 22:46,984.4,2017/6/22 04:53,28.1,32.7,2017/6/22 12:13,24.0,2017/6/22 04:07,...,78,60,2017/6/22 11:39,1.4,236,7.9,222,2017/6/22 15:36,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
23,985.1,...,986.8,2017/6/24 00:00,983.5,2017/6/23 17:05,27.9,32.7,2017/6/23 12:44,24.5,2017/6/23 05:27,...,79,61,2017/6/23 14:09,1.8,238,8.3,220,2017/6/23 13:58,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
24,983.0,...,984.4,2017/6/24 00:01,981.4,2017/6/24 15:48,28.1,32.4,2017/6/24 10:59,23.5,2017/6/24 04:39,...,75,55,2017/6/24 10:59,2.3,230,10.3,222,2017/6/24 13:50,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
25,982.8,...,984.6,2017/6/25 22:30,981.6,2017/6/25 04:17,28.5,32.0,2017/6/25 12:11,24.9,2017/6/25 01:15,...,73,61,2017/6/25 10:36,2.8,232,12.3,230,2017/6/25 10:33,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
26,984.5,...,987.2,2017/6/26 23:05,982.8,2017/6/26 14:40,28.9,33.3,2017/6/26 12:14,25.2,2017/6/26 02:58,...,73,58,2017/6/26 11:03,2.4,232,12.5,240,2017/6/26 14:49,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,986.9,...,989.1,2017/6/27 22:07,985.6,2017/6/27 04:56,28.2,31.9,2017/6/27 13:18,25.3,2017/6/27 05:19,...,80,61,2017/6/27 10:42,1.5,227,9.6,218,2017/6/27 09:53,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
28,987.8,...,989.6,2017/6/28 22:23,986.3,2017/6/28 15:55,27.9,33.2,2017/6/28 13:59,24.5,2017/6/28 04:01,...,79,62,2017/6/28 18:52,0.7,6,6.0,20,2017/6/28 16:35,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,987.3,...,988.9,2017/6/30 00:00,985.5,2017/6/29 15:58,27.5,31.8,2017/6/29 10:32,23.8,2017/6/29 03:37,...,77,63,2017/6/29 08:41,0.6,212,3.9,15,2017/6/29 09:51,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
30,986.6,...,987.6,2017/6/30 00:05,985.1,2017/6/30 15:09,26.5,33.4,2017/6/30 12:38,22.5,2017/6/30 16:42,...,83,53,2017/6/30 10:02,1.1,209,7.2,108,2017/6/30 15:34,34.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,989.3,...,991.2,2018/5/1 08:27,987.9,2018/5/1 16:33,25.2,29.3,2018/5/1 13:28,22.6,2018/5/1 05:47,...,81,64,2018/5/1 11:34,1.2,239,6.1,242,2018/5/1 10:21,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
2,988.6,...,990.3,2018/5/2 23:08,987.1,2018/5/2 14:53,26.3,30.6,2018/5/2 12:02,22.0,2018/5/2 04:56,...,77,55,2018/5/2 10:21,1.6,228,9.1,245,2018/5/2 09:39,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
3,992.7,...,994.4,2018/5/3 10:51,989.5,2018/5/3 01:55,20.1,24.6,2018/5/4 00:00,18.1,2018/5/3 13:54,...,82,74,2018/5/3 23:55,3.4,45,13.1,25,2018/5/3 11:32,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,992.5,...,993.6,2018/5/4 09:55,991.5,2018/5/4 16:16,22.0,26.3,2018/5/4 12:20,18.1,2018/5/4 05:30,...,70,56,2018/5/4 10:42,1.9,56,8.1,53,2018/5/4 08:46,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,992.3,...,994.0,2018/5/5 09:04,990.7,2018/5/5 15:19,24.5,28.6,2018/5/5 14:02,21.2,2018/5/6 00:00,...,74,58,2018/5/5 19:12,0.5,237,4.9,47,2018/5/5 15:41,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
6,988.4,...,991.5,2018/5/7 00:00,986.1,2018/5/6 15:51,26.2,29.8,2018/5/6 10:23,21.7,2018/5/6 01:32,...,74,58,2018/5/6 10:02,1.1,236,6.4,230,2018/5/6 13:26,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,984.3,...,986.9,2018/5/8 00:00,982.1,2018/5/7 15:56,27.6,32.7,2018/5/7 13:17,23.8,2018/5/7 02:56,...,73,48,2018/5/7 13:18,1.6,237,12.1,225,2018/5/7 11:41,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,986.2,...,990.7,2018/5/8 23:46,982.7,2018/5/8 01:07,23.3,29.5,2018/5/8 12:14,19.5,2018/5/8 20:23,...,83,57,2018/5/8 12:14,2.0,224,7.9,239,2018/5/8 01:48,25.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,992.1,...,994.5,2018/5/9 22:02,989.4,2018/5/9 02:36,20.1,21.5,2018/5/9 09:44,18.9,2018/5/9 23:55,...,81,72,2018/5/9 17:25,3.1,49,11.4,52,2018/5/9 09:09,7.5,...,...,...,...,...,...,...,...,...,...,...,...,...
10,992.6,...,994.6,2018/5/10 08:36,990.5,2018/5/10 16:55,21.1,24.3,2018/5/10 14:01,17.2,2018/5/10 05:00,...,69,56,2018/5/10 13:30,3.3,38,14.0,30,2018/5/10 11:59,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,990.3,...,992.4,2018/5/11 08:34,988.3,2018/5/11 17:15,23.0,26.6,2018/5/11 15:59,18.5,2018/5/11 00:02,...,77,64,2018/5/11 09:09,0.4,24,4.4,82,2018/5/11 00:14,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
12,988.1,...,989.6,2018/5/12 09:54,986.4,2018/5/12 16:09,24.9,30.3,2018/5/12 12:59,19.5,2018/5/12 03:12,...,77,47,2018/5/12 12:59,0.8,221,6.1,237,2018/5/12 13:38,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
13,987.3,...,988.9,2018/5/13 21:42,986.0,2018/5/13 16:28,26.1,30.0,2018/5/13 13:37,21.8,2018/5/13 05:31,...,78,61,2018/5/13 14:27,1.4,224,6.1,235,2018/5/13 14:34,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,987.4,...,989.6,2018/5/14 09:18,985.3,2018/5/14 16:08,26.4,31.1,2018/5/14 12:19,23.3,2018/5/14 00:31,...,78,55,2018/5/14 12:10,1.0,236,4.6,226,2018/5/14 10:19,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,986.8,...,988.5,2018/5/15 09:44,985.6,2018/5/15 03:01,26.4,30.7,2018/5/15 12:38,21.2,2018/5/15 05:01,...,80,64,2018/5/15 12:41,1.0,240,6.9,237,2018/5/15 15:11,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
